inv_date,invoice_number,account,part_number,qty,sell_price,total_sale_value,disc,cost_price,total_cost_value,profit
4/30/2013,INV7804318,ELEMERA,P915712,1,64.0053,64.0053,36,55.044558,55.044558,8.960742
4/30/2013,INV7804318,ELEMERA,P223072,1,210.1248,210.1248,36,180.707328,180.707328,29.417472
4/30/2013,INV7804318,ELEMERA,P514983,1,301.0626,301.0626,36,258.913836,258.913836,42.148764
4/30/2013,INV7804318,ELEMERA,P497987,1,82.7982,82.7982,36,71.206452,71.206452,11.591748
4/30/2013,INV7804318,ELEMERA,P136917,1,7.866,7.866,36,6.76476,6.76476,1.10124
4/30/2013,INV7804318,ELEMERA,P497788,2,93.8619,187.7238,36,80.721234,161.442468,26.281332
4/30/2013,INV7804318,ELEMERA,P621949,1,301.0968,301.0968,36,258.943248,258.943248,42.153552
4/30/2013,INV7804318,ELEMERA,P762394,1,44.2206,44.2206,36,38.029716,38.029716,6.190884
4/30/2013,INV7804318,ELEMERA,P911204,1,301.0626,301.0626,36,258.913836,258.913836,42.148764
4/30/2013,INV7804318,ELEMERA,P309062,1,216.5031,216.5031,36,186.192666,186.192666,30.310434
4/30/2013,INV7804318,ELEMERA,P255009,1,417.5649,417.5649,36,359.105814,359.105814,58.459086
4/30/2013,INV7804318,ELEMERA,P980457,2,3.2661,6.5322,36,2.808846,5.617692,0.914508
4/30/2013,INV7804318,ELEMERA,P268228,2,9.9522,19.9044,36,8.558892,17.117784,2.786616
3/6/2013,INV7804074,ELEMERA,P915712,1,64.0053,64.0053,36,55.044558,55.044558,8.960742
6/18/2013,INV7803977,ELEMERA,P915712,1,64.0053,64.0053,36,55.044558,55.044558,8.960742
6/18/2013,INV7803977,ELEMERA,P497987,1,82.7982,82.7982,36,71.206452,71.206452,11.591748
6/18/2013,INV7803977,ELEMERA,P673828,1,145.4868,145.4868,36,125.118648,125.118648,20.368152
6/12/2013,INV7802784,ELEMERA,P915712,1,64.0053,64.0053,36,55.044558,55.044558,8.960742
4/23/2014,INV7801968,ELEMERA,P915712,1,65.5956,65.5956,36,56.412216,56.412216,9.183384
4/23/2014,INV7801968,ELEMERA,P568184,1,14.9796,14.9796,36,12.882456,12.882456,2.097144
4/23/2014,INV7801968,ELEMERA,P568184,1,14.9796,14.9796,36,12.882456,12.882456,2.097144
4/23/2014,INV7801968,ELEMERA,P555618,1,56.8233,56.8233,36,48.868038,48.868038,7.955262
4/23/2014,INV7801968,ELEMERA,P697294,1,7.7463,7.7463,36,6.661818,6.661818,1.084482
4/23/2014,INV7801968,ELEMERA,P637234,1,1.3167,1.3167,36,1.132362,1.132362,0.184338
4/23/2014,INV7801968,ELEMERA,P638570,2,65.5272,131.0544,36,56.353392,112.706784,18.347616
4/23/2014,INV7801968,ELEMERA,P949446,2,64.0737,128.1474,36,55.103382,110.206764,17.940636
7/29/2014,INV7801282,ELEMERA,P915712,1,65.5956,65.5956,36,56.412216,56.412216,9.183384
7/29/2014,INV7801282,ELEMERA,P584705,4,25.3935,101.574,36,21.83841,87.35364,14.22036
7/29/2014,INV7801282,ELEMERA,P103334,1,3.0609,3.0609,36,2.632374,2.632374,0.428526
7/29/2014,INV7801282,ELEMERA,P187536,4,11.6793,46.7172,36,10.044198,40.176792,6.540408
7/29/2014,INV7801282,ELEMERA,P450826,1,6.1902,6.1902,36,5.323572,5.323572,0.866628
7/29/2014,INV7801282,ELEMERA,P554625,1,4.104,4.104,36,3.52944,3.52944,0.57456
7/29/2014,INV7801282,ELEMERA,P735984,1,4.8051,4.8051,36,4.132386,4.132386,0.672714
7/29/2014,INV7801282,ELEMERA,P499388,1,3.2319,3.2319,36,2.779434,2.779434,0.452466
7/29/2014,INV7801282,ELEMERA,P432453,4,2.394,9.576,36,2.05884,8.23536,1.34064
7/29/2014,INV7801282,ELEMERA,P558854,4,2.3769,9.5076,36,2.044134,8.176536,1.331064
7/29/2014,INV7801282,ELEMERA,P912381,4,3.0609,12.2436,36,2.632374,10.529496,1.714104
7/29/2014,INV7801282,ELEMERA,P658421,4,3.8475,15.39,36,3.30885,13.2354,2.1546
7/29/2014,INV7801282,ELEMERA,P705374,4,17.4591,69.8364,36,15.014826,60.059304,9.777096
7/29/2014,INV7801282,ELEMERA,P378270,4,9.9522,39.8088,36,8.558892,34.235568,5.573232
9/17/2015,INV7797931,ELEMERA,P915712,1,62.1585,62.1585,36,53.45631,53.45631,8.70219
4/1/2016,INV7796736,ELEMERA,P915712,1,62.1585,62.1585,36,53.45631,53.45631,8.70219
10/18/2016,INV7793809,ELEMERA,P915712,1,113.5953,113.5953,36,97.691958,97.691958,15.903342
10/18/2016,INV7793809,ELEMERA,P140298,1,53.4888,53.4888,36,46.000368,46.000368,7.488432
10/18/2016,INV7793809,ELEMERA,P298292,1,33.6699,33.6699,36,28.956114,28.956114,4.713786
6/9/2019,INV7781354,ELEMERA,P915712,1,113.5953,113.5953,36,97.691958,97.691958,15.903342
6/9/2019,INV7781354,ELEMERA,P899381,2,8.0028,16.0056,36,6.882408,13.764816,2.240784
10/15/2019,INV7780939,ELEMERA,P915712,1,113.5953,113.5953,36,97.691958,97.691958,15.903342
10/15/2019,INV7780939,ELEMERA,P497987,1,151.4889,151.4889,36,130.280454,130.280454,21.208446
10/15/2019,INV7780939,ELEMERA,P735022,2,103.9167,207.8334,36,89.368362,178.736724,29.096676
1/24/2020,INV7779843,ELEMERA,P915712,1,113.5953,113.5953,36,97.691958,97.691958,15.903342
3/8/2011,INV7808268,ELEMERA,P223072,1,200.1213,200.1213,36,172.104318,172.104318,28.016982
3/8/2011,INV7808268,ELEMERA,P497987,1,92.1006,92.1006,36,79.206516,79.206516,12.894084
3/8/2011,INV7808268,ELEMERA,P705855,1,62.0388,62.0388,36,53.353368,53.353368,8.685432
3/8/2011,INV7808268,ELEMERA,P801149,1,63.3042,63.3042,36,54.441612,54.441612,8.862588
3/8/2011,INV7808268,ELEMERA,P967645,1,46.8711,46.8711,36,40.309146,40.309146,6.561954
3/8/2011,INV7808268,ELEMERA,P309062,1,206.1918,206.1918,36,177.324948,177.324948,28.866852
1/13/2012,INV7807287,ELEMERA,P223072,1,200.1213,200.1213,36,172.104318,172.104318,28.016982
1/13/2012,INV7807287,ELEMERA,P497987,1,92.1006,92.1006,36,79.206516,79.206516,12.894084
1/13/2012,INV7807287,ELEMERA,P309062,1,206.1918,206.1918,36,177.324948,177.324948,28.866852
1/2/2012,INV7807183,ELEMERA,P223072,1,210.1248,210.1248,36,180.707328,180.707328,29.417472
1/2/2012,INV7807183,ELEMERA,P705855,1,65.1339,65.1339,36,56.015154,56.015154,9.118746
1/2/2012,INV7807183,ELEMERA,P750570,1,1602.3042,1602.3042,36,1377.981612,1377.981612,224.322588
1/2/2012,INV7807183,ELEMERA,P492727,1,1602.3042,1602.3042,36,1377.981612,1377.981612,224.322588
1/2/2012,INV7807183,ELEMERA,P117048,2,19.9215,39.843,36,17.13249,34.26498,5.57802
1/2/2012,INV7807183,ELEMERA,P309062,1,216.5031,216.5031,36,186.192666,186.192666,30.310434
2/13/2013,INV7804794,ELEMERA,P223072,1,210.1248,210.1248,36,180.707328,180.707328,29.417472
2/13/2013,INV7804794,ELEMERA,P462402,1,84.0807,84.0807,36,72.309402,72.309402,11.771298
2/13/2013,INV7804794,ELEMERA,P361052,1,12.141,12.141,36,10.44126,10.44126,1.69974
2/13/2013,INV7804794,ELEMERA,P309062,1,216.5031,216.5031,36,186.192666,186.192666,30.310434
5/9/2013,INV7803355,ELEMERA,P223072,1,210.1248,210.1248,36,180.707328,180.707328,29.417472
5/9/2013,INV7803355,ELEMERA,P462402,1,48.6666,48.6666,36,41.853276,41.853276,6.813324
5/9/2013,INV7803355,ELEMERA,P361052,1,12.141,12.141,36,10.44126,10.44126,1.69974
5/9/2013,INV7803355,ELEMERA,P309062,1,216.5031,216.5031,36,186.192666,186.192666,30.310434
2/18/2014,INV7802392,ELEMERA,P223072,1,215.3745,215.3745,36,185.22207,185.22207,30.15243
2/18/2014,INV7802392,ELEMERA,P462402,1,48.6666,48.6666,36,41.853276,41.853276,6.813324
2/18/2014,INV7802392,ELEMERA,P361052,1,12.4488,12.4488,36,10.705968,10.705968,1.742832
2/18/2014,INV7802392,ELEMERA,P309062,1,221.9238,221.9238,36,190.854468,190.854468,31.069332
2/18/2014,INV7802392,ELEMERA,P528813,1,378.5085,378.5085,36,325.51731,325.51731,52.99119
2/18/2014,INV7802392,ELEMERA,P426392,1,125.8218,125.8218,36,108.206748,108.206748,17.615052
1/5/2014,INV7801919,ELEMERA,P223072,1,215.3745,215.3745,36,185.22207,185.22207,30.15243
1/5/2014,INV7801919,ELEMERA,P462402,1,48.6666,48.6666,36,41.853276,41.853276,6.813324
1/5/2014,INV7801919,ELEMERA,P361052,1,12.4488,12.4488,36,10.705968,10.705968,1.742832
1/5/2014,INV7801919,ELEMERA,P309062,1,221.9238,221.9238,36,190.854468,190.854468,31.069332
1/5/2014,INV7801919,ELEMERA,P528813,1,378.5085,378.5085,36,325.51731,325.51731,52.99119
7/22/2014,INV7801331,ELEMERA,P223072,1,215.3745,215.3745,36,185.22207,185.22207,30.15243
7/22/2014,INV7801331,ELEMERA,P497987,1,84.8673,84.8673,36,72.985878,72.985878,11.881422
7/22/2014,INV7801331,ELEMERA,P712141,1,28.9845,28.9845,36,24.92667,24.92667,4.05783
10/12/2014,INV7800274,ELEMERA,P223072,1,215.3745,215.3745,36,185.22207,185.22207,30.15243
10/12/2014,INV7800274,ELEMERA,P497987,1,84.8673,84.8673,36,72.985878,72.985878,11.881422
10/12/2014,INV7800274,ELEMERA,P462402,1,48.6666,48.6666,36,41.853276,41.853276,6.813324
10/12/2014,INV7800274,ELEMERA,P361052,1,12.4488,12.4488,36,10.705968,10.705968,1.742832
10/12/2014,INV7800274,ELEMERA,P309062,1,221.9238,221.9238,36,190.854468,190.854468,31.069332
10/12/2014,INV7800274,ELEMERA,P528813,1,211.3389,211.3389,36,181.751454,181.751454,29.587446
10/12/2014,INV7800274,ELEMERA,P660712,1,18.0747,18.0747,36,15.544242,15.544242,2.530458
10/12/2014,INV7800274,ELEMERA,P121317,1,4.959,4.959,36,4.26474,4.26474,0.69426
10/12/2014,INV7800274,ELEMERA,P544394,1,25.3422,25.3422,36,21.794292,21.794292,3.547908
10/3/2015,INV7799718,ELEMERA,P223072,1,215.3745,215.3745,36,185.22207,185.22207,30.15243
10/3/2015,INV7799718,ELEMERA,P309062,1,221.9238,221.9238,36,190.854468,190.854468,31.069332
7/21/2015,INV7798656,ELEMERA,P223072,1,215.3745,215.3745,36,185.22207,185.22207,30.15243
7/21/2015,INV7798656,ELEMERA,P462402,1,176.301,176.301,36,151.61886,151.61886,24.68214
7/21/2015,INV7798656,ELEMERA,P361052,1,24.0255,24.0255,36,20.66193,20.66193,3.36357
7/21/2015,INV7798656,ELEMERA,P309062,1,221.9238,221.9238,36,190.854468,190.854468,31.069332
7/21/2015,INV7798656,ELEMERA,P664106,1,57.1824,57.1824,36,49.176864,49.176864,8.005536
7/21/2015,INV7798656,ELEMERA,P387137,1,12.8421,12.8421,36,11.044206,11.044206,1.797894
12/24/2015,INV7796766,ELEMERA,P223072,1,215.3745,215.3745,36,185.22207,185.22207,30.15243
12/24/2015,INV7796766,ELEMERA,P309062,1,221.9238,221.9238,36,190.854468,190.854468,31.069332
12/24/2015,INV7796766,ELEMERA,P242842,2,43.3998,86.7996,36,37.323828,74.647656,12.151944
12/24/2015,INV7796766,ELEMERA,P669246,1,98.7012,98.7012,36,84.883032,84.883032,13.818168
12/24/2015,INV7796766,ELEMERA,P720432,1,18.3825,18.3825,36,15.80895,15.80895,2.57355
12/24/2015,INV7796766,ELEMERA,P693437,1,494.9937,494.9937,36,425.694582,425.694582,69.299118
8/1/2016,INV7796685,ELEMERA,P223072,1,215.3745,215.3745,36,185.22207,185.22207,30.15243
8/1/2016,INV7796685,ELEMERA,P263794,1,368.0091,368.0091,36,316.487826,316.487826,51.521274
5/30/2016,INV7795160,ELEMERA,P223072,1,236.9205,236.9205,36,203.75163,203.75163,33.16887
5/30/2016,INV7795160,ELEMERA,P462402,1,264.4515,264.4515,36,227.42829,227.42829,37.02321
5/30/2016,INV7795160,ELEMERA,P361052,1,24.0255,24.0255,36,20.66193,20.66193,3.36357
5/30/2016,INV7795160,ELEMERA,P309062,1,244.1196,244.1196,36,209.942856,209.942856,34.176744
10/27/2016,INV7793694,ELEMERA,P223072,1,236.9205,236.9205,36,203.75163,203.75163,33.16887
10/27/2016,INV7793694,ELEMERA,P497987,1,127.2924,127.2924,36,109.471464,109.471464,17.820936
10/27/2016,INV7793694,ELEMERA,P462402,1,264.4515,264.4515,36,227.42829,227.42829,37.02321
10/27/2016,INV7793694,ELEMERA,P361052,1,24.0255,24.0255,36,20.66193,20.66193,3.36357
10/27/2016,INV7793694,ELEMERA,P309062,1,244.1196,244.1196,36,209.942856,209.942856,34.176744
10/27/2016,INV7793694,ELEMERA,P528813,1,209.4066,209.4066,36,180.089676,180.089676,29.316924
10/27/2016,INV7793694,ELEMERA,P669246,1,98.7012,98.7012,36,84.883032,84.883032,13.818168
11/25/2016,INV7793417,ELEMERA,P223072,1,236.9205,236.9205,36,203.75163,203.75163,33.16887
11/25/2016,INV7793417,ELEMERA,P497987,1,127.2924,127.2924,36,109.471464,109.471464,17.820936
11/25/2016,INV7793417,ELEMERA,P528813,1,209.4066,209.4066,36,180.089676,180.089676,29.316924
11/25/2016,INV7793417,ELEMERA,P669246,1,125.6337,125.6337,36,108.044982,108.044982,17.588718
11/25/2016,INV7793417,ELEMERA,P144162,1,138.1338,138.1338,36,118.795068,118.795068,19.338732
9/1/2017,INV7793144,ELEMERA,P223072,2,236.9205,473.841,36,203.75163,407.50326,66.33774
9/1/2017,INV7793144,ELEMERA,P223072,1,236.9205,236.9205,36,203.75163,203.75163,33.16887
9/1/2017,INV7793144,ELEMERA,P497987,3,127.2924,381.8772,36,109.471464,328.414392,53.462808
9/1/2017,INV7793144,ELEMERA,P309062,3,244.1196,732.3588,36,209.942856,629.828568,102.530232
8/5/2018,INV7788081,ELEMERA,P223072,1,308.313,308.313,36,265.14918,265.14918,43.16382
8/5/2018,INV7788081,ELEMERA,P309062,1,402.4998,402.4998,36,346.149828,346.149828,56.349972
10/9/2018,INV7786413,ELEMERA,P223072,1,308.313,308.313,36,265.14918,265.14918,43.16382
10/9/2018,INV7786413,ELEMERA,P497987,1,151.4889,151.4889,36,130.280454,130.280454,21.208446
10/9/2018,INV7786413,ELEMERA,P462402,1,264.4515,264.4515,36,227.42829,227.42829,37.02321
10/9/2018,INV7786413,ELEMERA,P309062,1,402.4998,402.4998,36,346.149828,346.149828,56.349972
10/9/2018,INV7786413,ELEMERA,P528813,1,209.4066,209.4066,36,180.089676,180.089676,29.316924
1/3/2019,INV7783984,ELEMERA,P223072,1,308.313,308.313,36,265.14918,265.14918,43.16382
1/3/2019,INV7783984,ELEMERA,P970809,2,113.4072,226.8144,36,97.530192,195.060384,31.754016
1/3/2019,INV7783984,ELEMERA,P186830,1,135.4833,135.4833,36,116.515638,116.515638,18.967662
1/3/2019,INV7783984,ELEMERA,P309062,1,402.4998,402.4998,36,346.149828,346.149828,56.349972
4/27/2010,INV7811124,ELEMERA,P970809,2,59.7474,119.4948,36,51.382764,102.765528,16.729272
4/27/2010,INV7811124,ELEMERA,P113257,1,118.8108,118.8108,36,102.177288,102.177288,16.633512
12/5/2010,INV7811024,ELEMERA,P970809,2,59.7474,119.4948,36,51.382764,102.765528,16.729272
12/5/2010,INV7811024,ELEMERA,P568184,2,12.4146,24.8292,36,10.676556,21.353112,3.476088
2/8/2012,INV7805960,ELEMERA,P970809,1,62.7228,62.7228,36,53.941608,53.941608,8.781192
2/8/2012,INV7805960,ELEMERA,P403998,1,492.2577,492.2577,36,423.341622,423.341622,68.916078
3/21/2013,INV7804529,ELEMERA,P970809,2,62.7228,125.4456,36,53.941608,107.883216,17.562384
3/21/2013,INV7804529,ELEMERA,P753842,1,39.6891,39.6891,36,34.132626,34.132626,5.556474
9/5/2013,INV7804237,ELEMERA,P970809,1,62.7228,62.7228,36,53.941608,53.941608,8.781192
9/5/2013,INV7804237,ELEMERA,P693447,1,77.6853,77.6853,36,66.809358,66.809358,10.875942
9/5/2013,INV7804237,ELEMERA,P568184,1,14.6034,14.6034,36,12.558924,12.558924,2.044476
9/5/2013,INV7804237,ELEMERA,P932336,1,26.9325,26.9325,36,23.16195,23.16195,3.77055
10/14/2013,INV7803133,ELEMERA,P970809,2,62.7228,125.4456,36,53.941608,107.883216,17.562384
10/14/2013,INV7803133,ELEMERA,P934398,4,10.2087,40.8348,36,8.779482,35.117928,5.716872
10/14/2013,INV7803133,ELEMERA,P211523,1,229.2768,229.2768,36,197.178048,197.178048,32.098752
6/11/2014,INV7800561,ELEMERA,P970809,2,75.5991,151.1982,36,65.015226,130.030452,21.167748
6/11/2014,INV7800561,ELEMERA,P514983,1,96.2046,96.2046,36,82.735956,82.735956,13.468644
6/11/2014,INV7800561,ELEMERA,P207439,1,254.3625,254.3625,36,218.75175,218.75175,35.61075
6/11/2014,INV7800561,ELEMERA,P568184,2,14.9796,29.9592,36,12.882456,25.764912,4.194288
6/11/2014,INV7800561,ELEMERA,P899268,1,222.3342,222.3342,36,191.207412,191.207412,31.126788
4/2/2016,INV7796386,ELEMERA,P970809,1,75.5991,75.5991,36,65.015226,65.015226,10.583874
7/30/2010,INV7810548,ELEMERA,P514983,1,286.7328,286.7328,36,246.590208,246.590208,40.142592
7/30/2010,INV7810548,ELEMERA,P253339,2,333.3987,666.7974,36,286.722882,573.445764,93.351636
7/30/2010,INV7810548,ELEMERA,P497788,1,295.7445,295.7445,36,254.34027,254.34027,41.40423
7/30/2010,INV7810548,ELEMERA,P881946,10,3.2661,32.661,36,2.808846,28.08846,4.57254
7/30/2010,INV7810548,ELEMERA,P621949,1,286.7499,286.7499,36,246.604914,246.604914,40.144986
10/18/2010,INV7810035,ELEMERA,P514983,1,286.7328,286.7328,36,246.590208,246.590208,40.142592
10/18/2010,INV7810035,ELEMERA,P497987,1,92.1006,92.1006,36,79.206516,79.206516,12.894084
10/18/2010,INV7810035,ELEMERA,P113257,1,118.8108,118.8108,36,102.177288,102.177288,16.633512
10/18/2010,INV7810035,ELEMERA,P497788,1,295.7445,295.7445,36,254.34027,254.34027,41.40423
10/18/2010,INV7810035,ELEMERA,P621949,1,286.7499,286.7499,36,246.604914,246.604914,40.144986
10/18/2010,INV7810035,ELEMERA,P735022,2,45.315,90.63,36,38.9709,77.9418,12.6882
10/18/2010,INV7810035,ELEMERA,P388632,1,113.9373,113.9373,36,97.986078,97.986078,15.951222
5/25/2011,INV7808765,ELEMERA,P514983,1,286.7328,286.7328,36,246.590208,246.590208,40.142592
5/25/2011,INV7808765,ELEMERA,P497987,1,92.1006,92.1006,36,79.206516,79.206516,12.894084
5/25/2011,INV7808765,ELEMERA,P207439,1,236.3391,236.3391,36,203.251626,203.251626,33.087474
5/25/2011,INV7808765,ELEMERA,P113257,1,118.8108,118.8108,36,102.177288,102.177288,16.633512
5/25/2011,INV7808765,ELEMERA,P911204,1,286.7328,286.7328,36,246.590208,246.590208,40.142592
6/15/2011,INV7808613,ELEMERA,P514983,1,286.7328,286.7328,36,246.590208,246.590208,40.142592
6/15/2011,INV7808613,ELEMERA,P497788,1,295.7445,295.7445,36,254.34027,254.34027,41.40423
6/15/2011,INV7808613,ELEMERA,P320485,1,69.9903,69.9903,36,60.191658,60.191658,9.798642
12/17/2012,INV7805063,ELEMERA,P514983,1,301.0626,301.0626,36,258.913836,258.913836,42.148764
12/17/2012,INV7805063,ELEMERA,P497788,1,310.536,310.536,36,267.06096,267.06096,43.47504
12/17/2012,INV7805063,ELEMERA,P573691,1,131.4306,131.4306,36,113.030316,113.030316,18.400284
1/17/2014,INV7802601,ELEMERA,P514983,1,96.2046,96.2046,36,82.735956,82.735956,13.468644
1/17/2014,INV7802601,ELEMERA,P911204,1,308.6037,308.6037,36,265.399182,265.399182,43.204518
7/29/2014,INV7801272,ELEMERA,P514983,1,96.2046,96.2046,36,82.735956,82.735956,13.468644
11/1/2010,INV7811674,ELEMERA,P844730,4,49.4361,197.7444,36,42.515046,170.060184,27.684216
11/1/2010,INV7811674,ELEMERA,P936617,1,39.6036,39.6036,36,34.059096,34.059096,5.544504
11/1/2010,INV7811674,ELEMERA,P886783,5,19.152,95.76,36,16.47072,82.3536,13.4064
1/13/2010,INV7811656,ELEMERA,P844730,2,49.4361,98.8722,36,42.515046,85.030092,13.842108
1/13/2010,INV7811656,ELEMERA,P934398,4,24.4701,97.8804,36,21.044286,84.177144,13.703256
1/18/2010,INV7811642,ELEMERA,P844730,2,49.4361,98.8722,36,42.515046,85.030092,13.842108
1/18/2010,INV7811642,ELEMERA,P885591,1,950.5035,950.5035,36,817.43301,817.43301,133.07049
1/18/2010,INV7811642,ELEMERA,P841602,1,3.5568,3.5568,36,3.058848,3.058848,0.497952
2/3/2010,INV7811407,ELEMERA,P844730,1,49.4361,49.4361,36,42.515046,42.515046,6.921054
3/18/2010,INV7811323,ELEMERA,P844730,1,49.4361,49.4361,36,42.515046,42.515046,6.921054
9/6/2010,INV7810857,ELEMERA,P844730,10,49.4361,494.361,36,42.515046,425.15046,69.21054
9/6/2010,INV7810857,ELEMERA,P211523,3,218.3499,655.0497,36,187.780914,563.342742,91.706958
7/15/2010,INV7810668,ELEMERA,P844730,2,49.4361,98.8722,36,42.515046,85.030092,13.842108
7/15/2010,INV7810668,ELEMERA,P987453,1,34.2,34.2,36,29.412,29.412,4.788
7/15/2010,INV7810668,ELEMERA,P892895,2,100.5138,201.0276,36,86.441868,172.883736,28.143864
3/12/2010,INV7809755,ELEMERA,P844730,4,49.4361,197.7444,36,42.515046,170.060184,27.684216
3/12/2010,INV7809755,ELEMERA,P895692,2,40.8348,81.6696,36,35.117928,70.235856,11.433744
3/12/2010,INV7809755,ELEMERA,P934398,6,24.4701,146.8206,36,21.044286,126.265716,20.554884
3/12/2010,INV7809755,ELEMERA,P934398,10,24.4701,244.701,36,21.044286,210.44286,34.25814
3/12/2010,INV7809755,ELEMERA,P325006,1,247.0437,247.0437,36,212.457582,212.457582,34.586118
11/23/2010,INV7809815,ELEMERA,P844730,1,49.4361,49.4361,36,42.515046,42.515046,6.921054
2/17/2011,INV7809373,ELEMERA,P844730,4,49.4361,197.7444,36,42.515046,170.060184,27.684216
2/17/2011,INV7809373,ELEMERA,P253339,10,333.3987,3333.987,36,286.722882,2867.22882,466.75818
2/17/2011,INV7809373,ELEMERA,P486165,2,58.653,117.306,36,50.44158,100.88316,16.42284
10/3/2011,INV7809226,ELEMERA,P844730,4,49.4361,197.7444,36,42.515046,170.060184,27.684216
10/3/2011,INV7809226,ELEMERA,P253339,10,333.3987,3333.987,36,286.722882,2867.22882,466.75818
10/3/2011,INV7809226,ELEMERA,P486165,2,58.653,117.306,36,50.44158,100.88316,16.42284
3/22/2011,INV7809164,ELEMERA,P844730,4,49.4361,197.7444,36,42.515046,170.060184,27.684216
6/15/2011,INV7808606,ELEMERA,P844730,2,49.4361,98.8722,36,42.515046,85.030092,13.842108
6/15/2011,INV7808606,ELEMERA,P439845,6,82.1484,492.8904,36,70.647624,423.885744,69.004656
6/15/2011,INV7808606,ELEMERA,P877212,1,162.9459,162.9459,36,140.133474,140.133474,22.812426
7/14/2011,INV7808399,ELEMERA,P844730,1,49.4361,49.4361,36,42.515046,42.515046,6.921054
3/29/2012,INV7806773,ELEMERA,P844730,1,51.9156,51.9156,36,44.647416,44.647416,7.268184
3/29/2012,INV7806773,ELEMERA,P890633,1,22.5891,22.5891,36,19.426626,19.426626,3.162474
3/29/2012,INV7806773,ELEMERA,P150910,4,43.1091,172.4364,36,37.073826,148.295304,24.141096
4/4/2012,INV7806745,ELEMERA,P844730,2,51.9156,103.8312,36,44.647416,89.294832,14.536368
6/22/2012,INV7806237,ELEMERA,P844730,6,51.9156,311.4936,36,44.647416,267.884496,43.609104
9/17/2012,INV7805670,ELEMERA,P844730,2,51.9156,103.8312,36,44.647416,89.294832,14.536368
9/17/2012,INV7805670,ELEMERA,P765168,4,58.1229,232.4916,36,49.985694,199.942776,32.548824
9/17/2012,INV7805670,ELEMERA,P875372,2,53.0271,106.0542,36,45.603306,91.206612,14.847588
9/17/2012,INV7805670,ELEMERA,P348444,2,434.3742,868.7484,36,373.561812,747.123624,121.624776
9/17/2012,INV7805670,ELEMERA,P699566,2,40.8348,81.6696,36,35.117928,70.235856,11.433744
9/17/2012,INV7805670,ELEMERA,P751152,1,344.052,344.052,36,295.88472,295.88472,48.16728
9/17/2012,INV7805670,ELEMERA,P737029,1,82.7811,82.7811,36,71.191746,71.191746,11.589354
9/17/2012,INV7805670,ELEMERA,P418615,3,62.5689,187.7067,36,53.809254,161.427762,26.278938
9/17/2012,INV7805670,ELEMERA,P795259,2,23.3586,46.7172,36,20.088396,40.176792,6.540408
9/17/2012,INV7805670,ELEMERA,P244921,2,6.7716,13.5432,36,5.823576,11.647152,1.896048
2/21/2013,INV7804725,ELEMERA,P844730,1,51.9156,51.9156,36,44.647416,44.647416,7.268184
8/7/2013,INV7803826,ELEMERA,P844730,1,51.9156,51.9156,36,44.647416,44.647416,7.268184
8/7/2013,INV7803826,ELEMERA,P844016,2,73.9575,147.915,36,63.60345,127.2069,20.7081
8/7/2013,INV7803826,ELEMERA,P956668,15,5.4207,81.3105,36,4.661802,69.92703,11.38347
8/7/2013,INV7803826,ELEMERA,P934398,6,10.2087,61.2522,36,8.779482,52.676892,8.575308
8/7/2013,INV7803826,ELEMERA,P390237,2,139.5531,279.1062,36,120.015666,240.031332,39.074868
8/7/2013,INV7803826,ELEMERA,P188454,6,24.6069,147.6414,36,21.161934,126.971604,20.669796
8/7/2013,INV7803826,ELEMERA,P422065,1,197.4879,197.4879,36,169.839594,169.839594,27.648306
8/7/2013,INV7803826,ELEMERA,P552126,1,414.8118,414.8118,36,356.738148,356.738148,58.073652
8/7/2013,INV7803826,ELEMERA,P991597,1,16.9803,16.9803,36,14.603058,14.603058,2.377242
8/7/2013,INV7803826,ELEMERA,P991727,2,38.8341,77.6682,36,33.397326,66.794652,10.873548
8/7/2013,INV7803826,ELEMERA,P286505,1,37.8423,37.8423,36,32.544378,32.544378,5.297922
2/12/2014,INV7800370,ELEMERA,P844730,1,53.2152,53.2152,36,45.765072,45.765072,7.450128
2/12/2014,INV7800370,ELEMERA,P860046,1,3.8817,3.8817,36,3.338262,3.338262,0.543438
2/12/2014,INV7800370,ELEMERA,P350627,2,221.8383,443.6766,36,190.780938,381.561876,62.114724
2/12/2014,INV7800370,ELEMERA,P885398,4,2.2572,9.0288,36,1.941192,7.764768,1.264032
2/12/2014,INV7800370,ELEMERA,P797627,1,25.7184,25.7184,36,22.117824,22.117824,3.600576
2/16/2015,INV7799877,ELEMERA,P844730,4,53.2152,212.8608,36,45.765072,183.060288,29.800512
12/15/2015,INV7796869,ELEMERA,P844730,1,53.2152,53.2152,36,45.765072,45.765072,7.450128
12/15/2015,INV7796869,ELEMERA,P253339,6,247.95,1487.7,36,213.237,1279.422,208.278
12/15/2015,INV7796869,ELEMERA,P947899,10,5.0274,50.274,36,4.323564,43.23564,7.03836
12/15/2015,INV7796869,ELEMERA,P405692,20,2.736,54.72,36,2.35296,47.0592,7.6608
12/15/2015,INV7796869,ELEMERA,P405692,10,2.736,27.36,36,2.35296,23.5296,3.8304
12/15/2015,INV7796869,ELEMERA,P646052,6,14.6889,88.1334,36,12.632454,75.794724,12.338676
12/15/2015,INV7796869,ELEMERA,P646052,14,14.6889,205.6446,36,12.632454,176.854356,28.790244
12/15/2015,INV7796869,ELEMERA,P541249,1,92.6136,92.6136,36,79.647696,79.647696,12.965904
